"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042157","GO:0042157","lipoprotein metabolic process","48/5073","135/22841",0.000271344475209759,0.00188116473485985,0.00112980169093503,"Zdhhc24/Lypla1/Piga/Abhd17b/Zdhhc17/Pign/Pgap1/Atm/Abhd13/Pigg/Pigw/Pgap2/Pigh/Pigm/Wipi1/Ppara/Zdhhc21/Rb1cc1/Ugcg/Rab3gap1/Dpm1/Zdhhc15/Itgb3/Pigl/Zdhhc23/Zdhhc20/Ppt1/Pigk/Itgav/Abca1/Atg13/Rabl3/Mttp/Nmt2/Zdhhc13/Zdhhc8/Clip3/Ppm1a/Pigb/Ulk1/Zdhhc2/Atg12/Hhat/Abhd17c/Igtp/Golga7/Rab3gap2/Atg5",48
"GO:0002793","GO:0002793","positive regulation of peptide secretion","46/5073","128/22841",0.000272756743745817,0.00188278737151541,0.00113077622421393,"Glud1/Cckar/Irs1/Ppp3cb/Glp1r/Fga/Kif5b/Hif1a/Nadk/Adora1/Cask/Sirt1/Pex5l/Ano1/Gpr27/Nr1h4/Serp1/Gja1/Prkce/Acsl4/Gabbr1/Casr/Ildr1/Cftr/Cd38/Lepr/Mcu/Selenot/Pfkfb2/Ptger4/Irs2/Sox4/Cacna1d/Oga/Aacs/Rph3al/Tardbp/Ncoa6/Tcf7l2/Trpm2/Sri/Tm7sf3/Jak2/Gpld1/Nlgn2/Myrip",46
"GO:0042752","GO:0042752","regulation of circadian rhythm","46/5073","128/22841",0.000272756743745817,0.00188278737151541,0.00113077622421393,"Fbxl3/Creb1/Nr1d2/Clock/Fbxw11/Adora1/Ppargc1a/Ube3a/Gsk3b/Ppara/Usp9x/Prox1/Rora/Prkaa2/Fbxw7/Prkaa1/Lepr/Kdm2a/Suv39h2/Ptger4/Ppp1cb/Zfhx3/Rock2/Arntl/Cry1/Kdm5c/Mapk8/Npas2/Ezh2/Usp7/Fbxl12/Tardbp/Mapk9/Kdm5b/Per2/Cipc/Rbm4/Fbxl17/Klf10/Pspc1/Nr1d1/Noct/Prkdc/Adrb1/Sin3a/Fbxl21",46
"GO:0000910","GO:0000910","cytokinesis","60/5073","178/22841",0.000273893209644453,0.00188655753884412,0.00113304053490622,"Cenpa/Kif20b/Klhl9/Ect2/Cspp1/Klhl13/Cdc14a/Prkce/Usp8/Actr2/Plk4/Apc/Kif3b/Vps4b/Cntrob/Brca2/Son/Cdc14b/Snx9/Kif13a/Igf1r/Snx18/Spg20/Nusap1/Birc6/Map10/Map9/Rab11fip3/Rock1/Pkn2/Septin8/Chmp4c/Bbs4/Sptbn1/Rhoa/Rock2/Ccp110/Septin7/Ahctf1/Actr3/Klhl21/Prpf40a/Septin10/Flcn/Myh10/Mitd1/Zfyve26/Septin11/Spire1/Myo19/Septin6/2610002M06Rik/Cdc42/Cit/Prc1/Plk3/Uvrag/Plk2/Sh3glb1/Chmp2b",60
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","55/5073","160/22841",0.000276275327374827,0.00189887300277408,0.00114043703331748,"Rab27a/Cyp1b1/Slc5a3/Pon3/Cflar/Bcl2/Abcb7/Pikfyve/Clcn3/Bco2/Hif1a/Syk/Gnai3/Sirt1/Foxm1/Mpv17l/Hbp1/Cd36/Thbs1/Birc2/Fbln5/Ppara/F2rl1/Ctns/Arf4/Tgfbr2/Itgb2l/Stat3/Ogt/Abcd2/App/Tlr4/Nox4/Ptger4/Rhoa/Pdk3/Foxo3/Itgb2/Insr/Prkcd/Shc1/Pid1/Tigar/Mfn2/Dhfr/Birc3/Rnf41/Cdkn1a/Pdgfb/Foxo1/Agtr1a/Nfe2l2/Trim30a/Map3k7/Atg5",55
"GO:0006112","GO:0006112","energy reserve metabolic process","34/5073","87/22841",0.00028083249507269,0.00192812170623484,0.00115800340271366,"Irs1/Phkg1/Sorbs1/Acadm/Kl/Igf1/Gfpt1/Phkb/Dyrk2/Pask/Gsk3b/Cd36/Epm2a/Epm2aip1/Rb1cc1/Il6st/Adgrf5/Lepr/Grb10/Ppp1cb/Irs2/Insr/Agl/Gbe1/Ppp1r3e/Ugp2/Per2/Tcf7l2/Ppp1r2/Phka1/Nr1d1/Gys2/Adrb1/G6pc",34
"GO:0003094","GO:0003094","glomerular filtration","15/5073","28/22841",0.000288158257134076,0.00195531590191191,0.00117433586296567,"Tbc1d8b/Adora1/F2r/Gja1/Ednra/F2rl1/Adgrf5/Xpnpep3/Sulf1/Emp2/Kirrel/Myo1e/Pdgfb/Rhpn2/Sulf2",15
"GO:0033688","GO:0033688","regulation of osteoblast proliferation","15/5073","28/22841",0.000288158257134076,0.00195531590191191,0.00117433586296567,"Ahr/Bcl2/Sfrp1/Bmp2/Gsk3b/Eif2ak2/Fbln5/Npr3/Mn1/Igf1r/Itgb3/Rhoa/Tnn/Itgav/Smad3",15
"GO:0060039","GO:0060039","pericardium development","15/5073","28/22841",0.000288158257134076,0.00195531590191191,0.00117433586296567,"Rpgrip1l/Mecom/Smad2/Bmp2/Lrp6/Itga4/Wt1/Sos1/Heg1/Wnt5a/Tgfbr3/Notch1/Smad3/Vcam1/Flrt3",15
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","26/5073","61/22841",0.000289994510898598,0.001962374454277,0.00117857513252556,"P2rx7/Nlrc4/Malt1/Cd36/Gbp5/F2rl1/Stat3/Naip5/Ifi207/App/Tlr4/Ifi204/Wnt5a/Fzd5/Inava/Lpl/Lilra5/Smad3/Ccr5/Mndal/Jak2/Nod2/Ifnar1/Casp8/Egr1/Ifi205",26
"GO:0006986","GO:0006986","response to unfolded protein","43/5073","118/22841",0.00030058063214217,0.00202030641498712,0.00121336827209308,"Pik3r1/Hspa14/Jkamp/Edem3/Serp1/Crebrf/Ep300/Thbs1/Eif2ak2/Edem1/Ccnd1/Rhbdd1/Ern1/Atf6/Ermp1/Hspa13/Tmtc4/Stt3b/Tmem33/Herpud2/Casp12/Abcb10/Dab2ip/Eif2ak3/Chac1/Hspa4l/Dnajc3/Thbs4/Dnajb9/Tmed2/Nck1/Mfn2/Hspb8/Ficd/Dnajc10/Faf2/Creb3l1/Eif2ak4/Eif2s1/Tm7sf3/Nfe2l2/Ptpn2/Pmp22",43
"GO:0021954","GO:0021954","central nervous system neuron development","36/5073","94/22841",0.000301011370713729,0.00202107634622075,0.00121383068221249,"B4galt5/Epha4/Cdh11/Atp7a/Gnaq/Zeb2/Pten/Nrp1/Nrp2/Pals1/Scyl2/Mycbp2/Agtpbp1/Zmiz1/Pafah1b1/Nin/Plxna4/Hprt/Neurog2/Btg2/Map2/Ephb1/B4galt6/Rapgef2/Fbxo45/Prkca/Lmx1b/Ndel1/Slit2/Fgfr2/Plxna3/Arhgap35/Bhlhe22/Adarb1/Nfib/Dclk2",36
"GO:0001945","GO:0001945","lymph vessel development","16/5073","31/22841",0.00031850730475584,0.0021229391991651,0.00127500811200763,"Lgals8/Ppp3cb/Vegfa/Acvr2b/Syk/Nr2f2/Efnb2/Kdr/Prox1/Heg1/Clec14a/Pkd1/Ccbe1/Ptpn14/Bmpr2/Vegfc",16
"GO:0045123","GO:0045123","cellular extravasation","32/5073","81/22841",0.000333124485090913,0.00220427713116057,0.00132385855631095,"Gcnt1/Plcb1/Crk/Il1r1/Cd47/Pawr/Itga4/Abr/Fut9/Pdgfd/Ripor2/Itgb2l/Itgb1/Med23/Rock1/Crkl/Cxcl12/Ptger4/Golph3/Fer/Itgb2/Itgal/Spn/Jam2/Selplg/Ccr2/Ccl28/St3gal4/Vcam1/Fut4/Ext1/Cd99l2",32
"GO:0034103","GO:0034103","regulation of tissue remodeling","33/5073","85/22841",0.000394781178352773,0.00252637426209607,0.00151730566725913,"Inpp4b/Tmem64/Tfrc/Klf6/Car2/Sfrp1/Vegfa/Ubash3b/Syk/P2rx7/Abi3bp/Gja1/Lrp6/Abr/Gpr137b/Rock1/Ddr2/Suco/Cd38/Lepr/S1pr1/Tnfrsf11a/Itgb3/Hrg/Ptger4/Rock2/Pdk4/Inpp5d/Prkca/Itgav/Thbs4/Nf1/Ppargc1b",33
"GO:0010171","GO:0010171","body morphogenesis","26/5073","62/22841",0.000394844788459633,0.00252637426209607,0.00151730566725913,"Zfp281/Clasp2/Kat6a/Lrp6/Ep300/Dag1/Sgpl1/Atp6ap2/Nipbl/Arid5b/Pdgfra/Asph/Tiparp/Plekha1/Rab3gap1/Phldb2/Crebbp/Nckap1/Braf/Crispld1/Ptpn11/Tcf7l2/Ski/Clasp1/Flvcr1/Specc1l",26
"GO:0019751","GO:0019751","polyol metabolic process","42/5073","116/22841",0.000410511667234833,0.00261875307082341,0.00157278711041647,"Impa1/Bpnt1/Inpp4b/Sgpp1/Adcyap1r1/Slc5a3/Grk3/Gk/Pla2g4a/Plcb1/Ippk/P2ry1/Bpnt2/Pten/Synj1/Sgpp2/Asah2/Mtmr2/Gk5/Scp2/Plek/Nudt11/Ppip5k2/Mecp2/Acer3/Acer2/Mtmr7/Ppip5k1/Ipmk/Inpp5e/Plpp3/Naaa/Fgf2/Sptlc1/Sptlc2/Myof/Dhfr/Synj2/Pck1/Asah1/Abca2/Plpp1",42
"GO:0017145","GO:0017145","stem cell division","20/5073","44/22841",0.000521649822153592,0.00318470454938468,0.00191268979178017,"Fubp1/Hoxb4/Wwtr1/Etv5/Zbtb16/Ncoa3/Samd9l/Thoc2/Sfrp2/Pafah1b1/Zfp36l2/Bmi1/Prdm15/Mllt3/Kit/Vangl2/Notch1/Fut10/Cntrl/Ext1",20
"GO:0033059","GO:0033059","cellular pigmentation","20/5073","44/22841",0.000521649822153592,0.00318470454938468,0.00191268979178017,"Rab27a/Bcl2/Pikfyve/Zeb2/Lyst/Rab1a/Myo5a/Rab32/Kif13a/Ap1g1/Ankrd27/Rab27b/Map2k1/Vps33a/Shroom2/Mreg/Bloc1s3/Mlph/Vps33b/Bloc1s6",20
"GO:0071604","GO:0071604","transforming growth factor beta production","19/5073","41/22841",0.000530494369899695,0.00320901000339628,0.00192728731348169,"Met/Creb1/Ltbp1/Hif1a/Cd200/Itgb8/Lum/Atp6ap2/Cd46/Fermt1/Atf2/Furin/Bmpr1a/Itgav/Gata6/Smad3/Smad4/Nrros/Cd2ap",19
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","35/5073","93/22841",0.000531086711934687,0.00320901000339628,0.00192728731348169,"Angpt1/Yap1/Cflar/Igf1/Fga/Ppargc1a/Zfp36/Tia1/Zfp36l1/Thbs1/Itga4/Krit1/Ppara/Prkci/Cast/Kdr/Pla2r1/Igf1r/Prkaa1/Pdcd4/Abl2/Tert/Rb1/Foxo3/Tnfaip3/Sema5a/Braf/Pkhd1/Sfrp4/Ano6/Eif2s1/Jak2/Nfe2l2/Cdh5/Tek",35
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","18/5073","38/22841",0.000532157478660835,0.00320901000339628,0.00192728731348169,"Met/Creb1/Ltbp1/Hif1a/Cd200/Itgb8/Lum/Atp6ap2/Cd46/Fermt1/Atf2/Furin/Bmpr1a/Itgav/Gata6/Smad3/Smad4/Cd2ap",18
"GO:0044782","GO:0044782","cilium organization","114/5073","388/22841",0.000541195189774732,0.00325903293243039,0.0019573303973015,"Lca5/Tbc1d32/Bbs5/Cep97/Rpgrip1l/Yap1/Clcn4/Togaram1/Nek1/Ift57/Ttbk2/Tmem237/Cenpj/Cep126/Atg3/Cdc14a/Pkd2/Ift80/Arl13b/Ssx2ip/Unc119b/Ubxn10/Wwtr1/Gsk3b/Fnbp1l/Actr2/Wdr11/Ccdc88a/Plk4/Bbs7/Dync2h1/Cyld/Kif3b/Cntrob/Ttc26/Ehd3/Cdc14b/Dnal1/Exoc5/Syne2/Cc2d2a/Syne1/Zfp423/Cdkl5/Ro60/Ift81/Cep350/Pla2g3/Snx10/Dcdc2a/Traf3ip1/Cep120/Gorab/Bbs4/Alms1/Rfx3/Spag1/Ttc8/Ttc39c/Mapre1/Cep135/Htt/Cep162/Cep290/Rpgr/C2cd3/Rab23/Mks1/Alpk1/Pkhd1/Ube2b/Ccp110/Tmem67/Ttc30a1/Spata6/Tmem231/Adamts16/Snap29/Septin7/Ttc30b/Actr3/Cilk1/Intu/Rpgrip1/Asap1/Odf2l/Ift88/Ccdc66/Bbs12/Vangl2/Stk36/Kifap3/Mphosph9/Ehd2/Cep164/Arhgap35/Tapt1/Map4/Cep41/Wdr19/Cfap70/Septin6/Dnaaf5/Dnah7b/Pibf1/Dnai4/Arl6/Dnah2/Fam161b/2700049A03Rik/Cep83/Nphp3/Ttll5/Atg5",114
"GO:0098813","GO:0098813","nuclear chromosome segregation","85/5073","276/22841",0.000546858546849328,0.00328526299949333,0.00197308381515582,"Ago4/Chfr/Nek2/Hecw2/Ect2/Mlh3/Atrx/Zwint/Atm/Cenpe/Cpeb1/Rrs1/Eml4/Lats1/Naa50/Rad21/Slf2/Stag2/Actr2/Apc/Gen1/Vps4b/Cenpc1/Brca2/Nipbl/Smc2/Nusap1/Sun1/Cep192/Map10/Ctnnb1/Fbxw7/Smc4/Zfp207/Pds5a/Chmp4c/Slf1/Bub1b/Esco1/Mlh1/Cdc27/Rb1/Wapl/Phf13/Tnks/Ttl/Abraxas2/Rmi1/Mis12/Ncapd3/Ube2b/Ndc1/Hdac8/Smc5/Actr3/Smarca5/Pogz/Rad51c/Mad2l1/Cenpq/Mcmbp/Champ1/Spice1/Axin2/Fancm/Brip1/Pds5b/Fbxo5/Baz1b/Ino80/Hnrnpu/2610002M06Rik/Terf1/Seh1l/Mau2/Dync1li1/Cdc42/Pibf1/Cit/Akap8/Prc1/Mre11a/Kpnb1/Stag1/Chmp2b",85
"GO:0006885","GO:0006885","regulation of pH","37/5073","100/22841",0.000547888326100249,0.00328835885486647,0.00197494314335321,"Aqp11/Dmxl1/Bcl2/Car2/Snapin/Ube3a/Ttpa/Slc4a4/Dmxl2/Slc4a7/Tmem106b/Clic4/Atp6v0d2/Atp6ap2/Mapk1/Slc9a6/Avpr1a/Cftr/Lrrk2/Slc9a3/Tmem165/Slc26a6/Ppt1/Slc12a5/Atp6v0a2/Pdk4/Mafg/Ednrb/Lacc1/Kcnj16/Vps33a/Cln5/Slc9a2/Slc9a9/Agtr1a/Slc11a1/Slc4a8",37
"GO:0030217","GO:0030217","T cell differentiation","91/5073","299/22841",0.000550147835623229,0.00329882266914041,0.00198122756642433,"Ppp3cb/Tsc1/Bcl2/Atp7a/Dnaja3/Runx2/Syk/Cbfb/Zfp608/Ikzf1/Sp3/Rasgrp1/Malt1/Fgl2/Entpd7/Zfp36l1/Zbtb16/Ptprc/Apc/Wwp1/Cyld/Nkap/Cd46/Sos1/Zbtb1/Sos2/Tgfbr2/Stat3/Rc3h2/Rora/Mr1/Lig4/Ctnnb1/Zmiz1/Rc3h1/Lepr/Atf2/Sh3rf1/Mettl3/Stat5b/Zfp609/Runx1/Rsad2/Mpzl2/Il1rl2/Ptger4/Ncor1/Prdm1/Abl2/Pknox1/Rhoa/Fzd5/Socs5/Foxo3/Zfp36l2/Cdk6/Spn/Sox4/Bmi1/Braf/Adam17/Ccr2/Smad7/Ptpn22/Mafb/Lilrb4a/Stat5a/Nckap1l/Dusp10/Kit/Nrarp/Rabl3/Zfp35/Satb1/Nfatc3/Dicer1/Chd7/Cd44/Zeb1/Flt3/Ctsl/Pck1/Traf3ip2/Egr1/Patz1/Ptpn2/Nfkbiz/Prkdc/Foxp1/Prex1/Atg5",91
"GO:0071333","GO:0071333","cellular response to glucose stimulus","51/5073","150/22841",0.000602340164132611,0.00357489167050664,0.0021470308152193,"Rab11fip2/Zbed6/Ppp3cb/Igf1/Ccdc186/Kif5b/Hif1a/Nadk/Zbtb20/Pim3/Sirt1/Ano1/Gpr27/Nr1h4/Prkce/Stxbp4/Slc39a14/Klf7/Igf1r/Ern1/Ogt/Cftr/Prkaa2/Prkaa1/Tbc1d1/Lepr/Selenot/Pik3ca/Nox4/Pde3b/Pdk3/Sox4/Pde8b/Cacna1d/Aacs/Ncoa6/Tcf7l2/Vcam1/Unc13b/Aqp4/Rbm4/Smad4/Efna5/Sri/Adra2a/Nr1d1/Gpld1/Hmgcr/Pck1/Sin3a/Prkaca",51
"GO:0086001","GO:0086001","cardiac muscle cell action potential","24/5073","57/22841",0.000607164474996332,0.00357695421583092,0.00214826955159992,"Dsc2/Kcnj5/Cxadr/Dmd/Tmem161b/Kcnd3/Kcna5/Slmap/Cav1/Dlg1/Cacna2d1/Kcne4/Dsg2/Gpd1l/Cacna1c/Camk2d/Dsp/Cacna1d/Akap9/Cacna1g/Kcnj2/Ank2/Cacnb2/Nup155",24
"GO:0030323","GO:0030323","respiratory tube development","75/5073","239/22841",0.000617941355208491,0.00361710727334494,0.00217238492620529,"Ccn2/Hsd11b1/Sav1/Yap1/Creb1/Atxn1l/Atp7a/Igf1/Tmem38b/Vegfa/Sp1/Acvr2b/Tmtc3/Smad2/Spry2/Sp3/Rdh10/Tns3/Ep300/Hs6st1/Elk1/Dag1/Wwp1/Man2a1/Kdr/Igfbp5/Nkiras2/Mapk1/Heg1/Tgfbr2/Rbbp9/Pdgfra/Dlg5/Rc3h2/Cftr/Epas1/Ctnnb1/Fbxw7/Ppp3r1/Man1a2/Wnt5a/Fndc3b/Bmpr1a/Ccbe1/Tshz3/Map2k1/Numb/Bmpr2/Tulp3/Kras/Sim2/Spry1/Grhl2/Gata6/Fgfr2/Ift88/Fgf2/Esrp2/Vangl2/Notch1/Slc23a1/Dicer1/Atxn1/Nfib/Adamts2/Ext1/Zfp157/Cdc42/Aldh1a2/Errfi1/Asah1/Esrp1/Foxp1/Nphp3/Asxl1",75
"GO:0007596","GO:0007596","blood coagulation","57/5073","172/22841",0.000619136607469079,0.0036174782403495,0.00217260772389082,"Tfpi2/Rab27a/Pla2g4a/Fga/Ubash3b/Syk/P2ry1/Mmrn1/Enpp4/F2r/Cav1/Cd36/Lyst/Thbs1/F13b/Hps5/Lnpk/Gna13/Pros1/F2rl1/Entpd2/F5/Pdgfra/Plek/F3/C1qtnf1/F13a1/Fzd6/Prkg1/Itgb3/Tlr4/Hrg/Axl/Entpd1/Prkca/Pik3cb/Thbd/Lilrb4a/Mertk/Serpine2/Prkcd/Cfh/Ano6/Stxbp3/Tfpi/Lyn/St3gal4/Bloc1s3/F8/Vps33b/Jak2/Pdgfb/Adra2a/Bloc1s6/Alox12/Nfe2l2/C1galt1c1",57
"GO:0001824","GO:0001824","blastocyst development","53/5073","158/22841",0.000684302178127999,0.00393704727506226,0.00236453649498585,"Rtn4/Gabpa/Nek2/Yap1/Zbed6/Ttll4/Igf1/Txnrd3/Lats2/Pbrm1/Tet1/Tjp1/Kdm4c/Sp1/G2e3/Lats1/Sp3/Zfp830/Tead4/Brca2/Atp1b1/Slc35e2/Zfp420/Cnot1/Thoc2/Phf6/Tgfbr1/Skil/Furin/St8sia6/Hcfc1/Capn2/Cdh1/Klf4/Rbbp8/Tgfbr3/Ndel1/Lpar6/Bcor/Hnf1a/Mfn2/Prickle2/Ppp4r4/Setdb1/Dicer1/Hbegf/N4bp2l2/Brd4/Actl6a/Cnot2/Tbl1xr1/Mxi1/Sf3b1",53
"GO:0006376","GO:0006376","mRNA splice site selection","14/5073","27/22841",0.00070896877123085,0.00405705316536043,0.00243661038371475,"Celf2/Setx/Srsf10/Ythdc1/Luc7l2/Psip1/Srsf1/Mbnl1/Rbmx/Khdc4/Celf1/Ptbp2/Slu7/Prpf39",14
"GO:0032878","GO:0032878","regulation of establishment or maintenance of cell polarity","14/5073","27/22841",0.00070896877123085,0.00405705316536043,0.00243661038371475,"Kif20b/Igf1/Rictor/Rufy3/Arfgef1/Krit1/Ripor2/Kank1/Shtn1/Rap1b/Rnf41/Cyrib/Cdh5/Tek",14
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis","20/5073","45/22841",0.000744571859786953,0.00421177285642319,0.00252953290418539,"Adam9/Bace1/Aph1b/Sppl2a/P2rx7/Timp3/Adam19/Lrig2/Adam10/Dag1/Snx9/Sh3d19/Ptpn3/App/Timp2/Rbmx/Adam17/Erap1/Adra2a/Gpld1",20
"GO:0033687","GO:0033687","osteoblast proliferation","16/5073","33/22841",0.000781432381713533,0.00439693290837403,0.00264073748712866,"Ahr/Bcl2/Sfrp1/Ift80/Bmp2/Gsk3b/Eif2ak2/Fbln5/Npr3/Mn1/Igf1r/Itgb3/Rhoa/Tnn/Itgav/Smad3",16
"GO:2000036","GO:2000036","regulation of stem cell population maintenance","18/5073","39/22841",0.000784647706025486,0.00441114172112129,0.00264927110482336,"Sav1/Yap1/Rest/Nfya/Tead4/Ncoa3/Loxl2/Tead1/Cnot1/Kdm3a/Zfp322a/Wnt9b/Taf5l/Wdr43/Cnot2/Kdm2b/Smo/Zc3h13",18
"GO:0045821","GO:0045821","positive regulation of glycolytic process","11/5073","19/22841",0.000800134933348486,0.00447811544546923,0.00268949460339014,"Igf1/Zbtb20/Entpd5/P2rx7/Slc4a4/Prkaa2/Prkaa1/App/Insr/Prxl2c/Gapdhs",11
"GO:0045664","GO:0045664","regulation of neuron differentiation","75/5073","241/22841",0.00080554050978495,0.00450088718404318,0.00270317099667438,"Rtn4/Ddx6/Mosmo/Spag9/Ect2/Bcl2/Sfrp1/Pbx1/Dmd/Mib1/Rest/Pten/Bmp2/Med1/Cav1/Etv5/Gsk3b/Kdm4a/Fmr1/Tcf4/Prox1/Lrrk2/Itgb1/Ywhag/Jag1/Opa1/Rock1/Tcf12/App/Sfrp2/Nin/Cxcl12/Sox5/Meis1/Eif4g1/Neurog2/Rhoa/Foxo3/Zfhx3/Tiam1/Timp2/Bdnf/Mef2c/Numb/Ncoa1/Mapk8/Ednrb/Actr3/Gprc5b/Dab1/Nepro/Hoxd3/Notch1/Nf1/Nrep/Dicer1/Ccr5/Dixdc1/Eif2ak4/Casz1/Tgif1/Zc4h2/Dll1/Zeb1/Mycl/Map3k13/Cit/Socs2/Impact/Eif4e/Grip2/Esrp1/Sall1/Sin3a/Lsm1",75
"GO:0006997","GO:0006997","nucleus organization","48/5073","141/22841",0.000830488199865204,0.00461205957735742,0.00276993960849458,"Mfsd14a/Rtn4/Gopc/Lemd3/Ubxn2a/Sirt1/Srpk2/Agfg1/Reep3/Tmf1/Phf2/Nup153/Vps4b/Syne2/Phf8/Sun1/Syne1/Rrp8/Pafah1b1/Ubxn2b/Tssk6/Chmp4c/Selenof/Baz2a/Kdm3a/Ndc1/Bend3/Tmem170/Ahctf1/Nup54/Ndel1/Smarca5/Ift88/Lmnb1/Tardbp/Ankle2/Tor1b/Nup155/Golm1/2610002M06Rik/Tor1aip1/Zmpste24/Seh1l/Parp11/Nup98/Sun3/Ets1/Chmp2b",48
"GO:0061053","GO:0061053","somite development","35/5073","95/22841",0.000834040796503295,0.00462375435494281,0.00277696333121607,"Six4/Abi1/Ptch1/Sfrp1/Kdm6a/Mib1/Atm/Zeb2/Xrcc2/Lhx1/Lrp6/Ep300/Frzb/Epb41l5/Sfrp2/Sema3c/Wnt5a/Rbbp6/Plxna2/Bmpr1a/Nckap1/Nrarp/Tmed2/Crb2/Nkx3-1/Notch1/Axin2/Smad3/Wdr19/Smad4/Dll1/Aldh1a2/Prkdc/Smo/Pofut1",35
"GO:0098773","GO:0098773","skin epidermis development","42/5073","120/22841",0.000911529682257348,0.00500558224139945,0.00300628391317828,"Apcdd1/Trps1/Sav1/Bcl2/Atp7a/Lgr4/Acvr1b/Myo5a/Pum2/Apc/Mysm1/Igfbp5/Sos1/Zdhhc21/Lamc1/Ctnnb1/Fermt1/Fzd6/Runx1/Gorab/Wnt5a/Nom1/Ldb2/Intu/Gata6/Fgfr2/Edaradd/Fzd3/Mreg/Vangl2/Notch1/Nf1/Dicer1/Smad4/Lrp4/Eda/Zmpste24/Dll1/Ext1/Ctsl/Hdac2/Smo",42
"GO:0034755","GO:0034755","iron ion transmembrane transport","12/5073","22/22841",0.000952087845414278,0.00515304446053181,0.00309484769573143,"Steap4/Abcb7/Atp7a/Slc39a14/Steap2/Slc11a2/Scara5/Slc40a1/Slc6a9/Slc25a37/Abcc5/Slc39a8",12
"GO:0046931","GO:0046931","pore complex assembly","12/5073","22/22841",0.000952087845414278,0.00515304446053181,0.00309484769573143,"Rtn4/P2rx7/Adam10/Afdn/Nup153/Ndc1/Tmem170/Ahctf1/Ano6/Plekha7/Cct8/Nup98",12
"GO:0060544","GO:0060544","regulation of necroptotic process","12/5073","22/22841",0.000952087845414278,0.00515304446053181,0.00309484769573143,"Peli1/Cflar/Cav1/Birc2/Cyld/Spata2/Casp2/Birc3/Casp8/Zbp1/Map3k7/Casp6",12
"GO:0006998","GO:0006998","nuclear envelope organization","21/5073","49/22841",0.000991540684005511,0.00534006585509024,0.00320717017546836,"Lemd3/Ubxn2a/Reep3/Syne2/Sun1/Pafah1b1/Ubxn2b/Chmp4c/Tmem170/Ndel1/Lmnb1/Tardbp/Ankle2/Tor1b/Nup155/2610002M06Rik/Tor1aip1/Zmpste24/Parp11/Sun3/Chmp2b",21
"GO:0050817","GO:0050817","coagulation","57/5073","175/22841",0.000991654907695887,0.00534006585509024,0.00320717017546836,"Tfpi2/Rab27a/Pla2g4a/Fga/Ubash3b/Syk/P2ry1/Mmrn1/Enpp4/F2r/Cav1/Cd36/Lyst/Thbs1/F13b/Hps5/Lnpk/Gna13/Pros1/F2rl1/Entpd2/F5/Pdgfra/Plek/F3/C1qtnf1/F13a1/Fzd6/Prkg1/Itgb3/Tlr4/Hrg/Axl/Entpd1/Prkca/Pik3cb/Thbd/Lilrb4a/Mertk/Serpine2/Prkcd/Cfh/Ano6/Stxbp3/Tfpi/Lyn/St3gal4/Bloc1s3/F8/Vps33b/Jak2/Pdgfb/Adra2a/Bloc1s6/Alox12/Nfe2l2/C1galt1c1",57
"GO:0044091","GO:0044091","membrane biogenesis","25/5073","62/22841",0.00101200501004144,0.00542679196659805,0.00325925668634857,"Cdh2/Ubxn2a/Magi2/Pten/Pex19/Reep3/Cav1/Exoc4/Picalm/Serinc1/Ugcg/Ubxn2b/Cav2/Chmp4c/Sptbn1/Mafb/Emp2/Pex3/Ankle2/Clip3/Lrp4/2610002M06Rik/Nlgn2/Tlcd2/Chmp2b",25
"GO:0098732","GO:0098732","macromolecule deacylation","46/5073","135/22841",0.00102937108801474,0.00550605857287887,0.00330686312088947,"Lypla1/Dr1/Abhd17b/Mbd2/Rcor1/Spred1/Mier1/Vegfa/Rcor3/Abhd13/Rest/Fry/Sirt1/Spred2/Gatad2b/Ep300/Kdm5a/Trerf1/Mideas/Nipbl/Smarcad1/Lrrk2/Prkaa2/Prkaa1/Rrp8/Yeats2/Ncor1/Baz2a/Ppt1/Msl3/Lpin1/Tppp/Hdac8/Morf4l2/Ndst1/Smarca5/Dyrk1a/Per2/Zzz3/Prmt6/Mbip/Tbl1xr1/Akap8/Abhd17c/Hdac2/Sin3a",46
